alpha360_VWAP29,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_29,ratio,"Qlib Alpha360 expression: Ref($vwap, 29)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP3,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_3,ratio,"Qlib Alpha360 expression: Ref($vwap, 3)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP30,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_30,ratio,"Qlib Alpha360 expression: Ref($vwap, 30)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP31,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_31,ratio,"Qlib Alpha360 expression: Ref($vwap, 31)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP32,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_32,ratio,"Qlib Alpha360 expression: Ref($vwap, 32)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP33,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_33,ratio,"Qlib Alpha360 expression: Ref($vwap, 33)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP34,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_34,ratio,"Qlib Alpha360 expression: Ref($vwap, 34)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP35,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_35,ratio,"Qlib Alpha360 expression: Ref($vwap, 35)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP36,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_36,ratio,"Qlib Alpha360 expression: Ref($vwap, 36)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP37,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_37,ratio,"Qlib Alpha360 expression: Ref($vwap, 37)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP38,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_38,ratio,"Qlib Alpha360 expression: Ref($vwap, 38)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP39,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_39,ratio,"Qlib Alpha360 expression: Ref($vwap, 39)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP4,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_4,ratio,"Qlib Alpha360 expression: Ref($vwap, 4)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP40,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_40,ratio,"Qlib Alpha360 expression: Ref($vwap, 40)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP41,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_41,ratio,"Qlib Alpha360 expression: Ref($vwap, 41)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP42,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_42,ratio,"Qlib Alpha360 expression: Ref($vwap, 42)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP43,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_43,ratio,"Qlib Alpha360 expression: Ref($vwap, 43)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP44,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_44,ratio,"Qlib Alpha360 expression: Ref($vwap, 44)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP45,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_45,ratio,"Qlib Alpha360 expression: Ref($vwap, 45)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP46,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_46,ratio,"Qlib Alpha360 expression: Ref($vwap, 46)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP47,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_47,ratio,"Qlib Alpha360 expression: Ref($vwap, 47)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP48,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_48,ratio,"Qlib Alpha360 expression: Ref($vwap, 48)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP49,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_49,ratio,"Qlib Alpha360 expression: Ref($vwap, 49)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP5,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_5,ratio,"Qlib Alpha360 expression: Ref($vwap, 5)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP50,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_50,ratio,"Qlib Alpha360 expression: Ref($vwap, 50)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP51,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_51,ratio,"Qlib Alpha360 expression: Ref($vwap, 51)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP52,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_52,ratio,"Qlib Alpha360 expression: Ref($vwap, 52)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP53,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_53,ratio,"Qlib Alpha360 expression: Ref($vwap, 53)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP54,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_54,ratio,"Qlib Alpha360 expression: Ref($vwap, 54)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP55,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_55,ratio,"Qlib Alpha360 expression: Ref($vwap, 55)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP56,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_56,ratio,"Qlib Alpha360 expression: Ref($vwap, 56)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP57,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_57,ratio,"Qlib Alpha360 expression: Ref($vwap, 57)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP58,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_58,ratio,"Qlib Alpha360 expression: Ref($vwap, 58)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP59,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_59,ratio,"Qlib Alpha360 expression: Ref($vwap, 59)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP6,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_6,ratio,"Qlib Alpha360 expression: Ref($vwap, 6)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP7,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_7,ratio,"Qlib Alpha360 expression: Ref($vwap, 7)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP8,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_8,ratio,"Qlib Alpha360 expression: Ref($vwap, 8)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
alpha360_VWAP9,alpha360,True,PriceTrend,PriceTrend,historical_vwap_to_current_close_ratio,lag_9,ratio,"Qlib Alpha360 expression: Ref($vwap, 9)/$close Alpha360 batch V4 passed.",17,formula_reconciled,Historical/current ratio; lag identity retained; sign is not a return-based direction.,True
amount_cv_20,project_basic,True,Liquidity,LiquidityTrading,liquidity_or_speculative_activity,name_window_20,unresolved,20-day coefficient of variation of trading amount.,10,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
amount_mean_20,project_basic,True,Liquidity,LiquidityTrading,liquidity_or_speculative_activity,name_window_20,unresolved,Existing V4 seed factor; liquidity exposure diagnostic.,9,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
amount_std_20,project_basic,True,Liquidity,LiquidityTrading,liquidity_or_speculative_activity,name_window_20,unresolved,20-day trading amount volatility.,7,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
amplitude_20,project_basic,True,VolatilityRisk,RiskLottery,realized_or_residual_risk,name_window_20,unresolved,20-day average intraday range.,7,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
corr_ret_amount_20,project_basic,True,Liquidity,LiquidityTrading,liquidity_or_speculative_activity,name_window_20,unresolved,20-day rolling correlation between return and trading amount.,11,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
corr_ret_volume_20,project_basic,True,Liquidity,LiquidityTrading,liquidity_or_speculative_activity,name_window_20,unresolved,20-day rolling correlation between return and volume.,10,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
downside_std_20,project_basic,False,VolatilityRisk,RiskLottery,downside_path_risk,name_window_20,unresolved,Existing V4 seed factor; downside volatility.,8,documented_semantics_pending_human_review,Existing definition retained; numeric clustering does not establish economic equivalence.,True
kunquant_alpha101_alpha001,alpha101,False,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Pending Alpha101 batch V4 evaluation.,6,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha002,alpha101,False,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Alpha101 batch V4 passed.,5,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha003,alpha101,True,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Alpha101 batch V4 passed.,5,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha004,alpha101,True,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Generated from KunQuant pandas reference smoke; coverage=0.942281 V4 smoke passed for selected Alpha101 adapter factor.,21,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha005,alpha101,True,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Alpha101 batch V4 passed.,5,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha005_canonical_vwap_v2,alpha101,False,TradingBehavior,TradingBehavior,within_day_price_formation,unspecified,unresolved,Canonical replacement uses the provider's direct $vwap field; V1 proxy remains immutable.,16,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha006,alpha101,True,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Alpha101 batch V4 passed.,5,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
kunquant_alpha101_alpha007,alpha101,True,Multi,OpaqueMultiInput,mixed_formula_information,unspecified,unresolved,Pending Alpha101 batch V4 evaluation.,6,implementation_semantics_review_required,Keep proxy/direct VWAP implementations distinct; no automatic replacement from correlations.,False
