source,batch_id,name,category,source_project,source_file,source_function,source_commit,license,expected_direction,required_fields,labels,stage,enabled,runnable,compute_adapter,registry_name,notes,lineage_status,parent_v1_factor,canonical_replacement_for,evidence_tier,economic_family,economic_subfamily,candidate_status
ta,ta_001,ta_trend_aroon_ind,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_aroon_ind,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1,ta_trend_aroon_ind,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_001,ta_trend_aroon_up,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_aroon_up,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1,ta_trend_aroon_up,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_001,ta_trend_cci,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_cci,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_trend_cci,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_dpo,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_dpo,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_trend_dpo,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_ema_fast,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_ema_fast,Generated from ta wrapper smoke; coverage=0.937327 TA batch V4 passed.,legacy_v1,ta_trend_ema_fast,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_ema_slow,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_ema_slow,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,legacy_v1,ta_trend_ema_slow,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_ichimoku_a,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_ichimoku_a,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1,ta_trend_ichimoku_a,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_ichimoku_b,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_ichimoku_b,Generated from ta wrapper smoke; coverage=0.999812 TA batch V4 passed.,legacy_v1,ta_trend_ichimoku_b,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_ichimoku_base,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_ichimoku_base,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1,ta_trend_ichimoku_base,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_ichimoku_conv,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_ichimoku_conv,Generated from ta wrapper smoke; coverage=0.943998 TA batch V4 passed.,legacy_v1,ta_trend_ichimoku_conv,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_kst,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_kst,Generated from ta wrapper smoke; coverage=0.890956 TA batch V4 passed.,legacy_v1,ta_trend_kst,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_kst_diff,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_kst_diff,Generated from ta wrapper smoke; coverage=0.890956 TA batch V4 passed.,legacy_v1,ta_trend_kst_diff,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_kst_sig,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_kst_sig,Generated from ta wrapper smoke; coverage=0.896406 TA batch V4 passed.,legacy_v1,ta_trend_kst_sig,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_macd,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_macd,Generated from ta wrapper smoke; coverage=0.858398 TA batch V4 passed.,legacy_v1,ta_trend_macd,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_macd_diff,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_smoke_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_macd_diff,Generated from ta wrapper smoke; coverage=0.813296 V4 smoke passed for selected TA adapter factor.,legacy_v1,ta_trend_macd_diff,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_macd_signal,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_macd_signal,Generated from ta wrapper smoke; coverage=0.813296 TA batch V4 passed.,legacy_v1,ta_trend_macd_signal,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_mass_index,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_mass_index,Generated from ta wrapper smoke; coverage=0.773831 TA batch V4 passed.,legacy_v1,ta_trend_mass_index,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_psar_down,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_psar_down,Generated from ta wrapper smoke; coverage=0.516232 TA batch V4 passed.,legacy_v1,ta_trend_psar_down,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_psar_down_indicator,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_psar_down_indicator,Generated from ta wrapper smoke; coverage=1.000000 TA batch V4 passed.,legacy_v1,ta_trend_psar_down_indicator,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_psar_up,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_psar_up,Generated from ta wrapper smoke; coverage=0.455955 TA batch V4 passed.,legacy_v1,ta_trend_psar_up,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_psar_up_indicator,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_psar_up_indicator,Generated from ta wrapper smoke; coverage=1.000000 TA batch V4 passed.,legacy_v1,ta_trend_psar_up_indicator,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_sma_fast,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_sma_fast,Generated from ta wrapper smoke; coverage=0.925253 TA batch V4 passed.,legacy_v1,ta_trend_sma_fast,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_sma_slow,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_sma_slow,Generated from ta wrapper smoke; coverage=0.839183 TA batch V4 passed.,legacy_v1,ta_trend_sma_slow,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_stc,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_stc,Generated from ta wrapper smoke; coverage=0.593470 TA batch V4 passed.,legacy_v1,ta_trend_stc,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_trix,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_trix,Generated from ta wrapper smoke; coverage=0.756918 TA batch V4 passed.,legacy_v1,ta_trend_trix,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_vortex_ind_diff,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_vortex_ind_diff,Generated from ta wrapper smoke; coverage=0.906601 TA batch V4 passed.,legacy_v1,ta_trend_vortex_ind_diff,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_vortex_ind_neg,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_vortex_ind_neg,Generated from ta wrapper smoke; coverage=0.906601 TA batch V4 passed.,legacy_v1,ta_trend_vortex_ind_neg,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_002,ta_trend_vortex_ind_pos,ta_trend,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_trend_vortex_ind_pos,Generated from ta wrapper smoke; coverage=0.906601 TA batch V4 passed.,legacy_v1,ta_trend_vortex_ind_pos,,A_or_B_legacy,MomentumTrend,TechnicalTrend,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_atr,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_atr,Generated from ta wrapper smoke; coverage=0.959502 TA batch V4 passed.,legacy_v1,ta_volatility_atr,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_bbh,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_bbh,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_bbh,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_bbhi,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_bbhi,Generated from ta wrapper smoke; coverage=1.000000 TA batch V4 passed.,legacy_v1,ta_volatility_bbhi,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_bbl,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_bbl,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_bbl,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_bbm,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_bbm,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_bbm,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_bbp,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_bbp,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_bbp,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_bbw,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_smoke_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_bbw,Generated from ta wrapper smoke; coverage=0.875828 V4 smoke passed for selected TA adapter factor.,legacy_v1,ta_volatility_bbw,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_dch,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_dch,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_dch,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_dcl,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_dcl,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_dcl,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_dcm,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_dcm,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_dcm,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_dcp,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_dcp,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_dcp,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_dcw,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_dcw,Generated from ta wrapper smoke; coverage=0.875828 TA batch V4 passed.,legacy_v1,ta_volatility_dcw,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
ta,ta_003,ta_volatility_kcc,ta_volatility,ta,ta/wrapper.py,add_all_ta_features,a890410710a6e483c9ba08da7f3dd5089e4b9dff,MIT,watch,"$open,$high,$low,$close","label_10d_t1,label_20d_t1",ta_adapter_v4_batch_passed,True,True,factor_research.ta_source.compute_ta_features,ta_volatility_kcc,Generated from ta wrapper smoke; coverage=0.937750 TA batch V4 passed.,legacy_v1,ta_volatility_kcc,,A_or_B_legacy,VolatilityRisk,RollingRiskOrPriceState,pre_network_data_correctness_candidate
