factor,source,canonical_factor_id,economic_family,economic_subfamily,agreement,pass_count,analysis_direction,qlib_ic__mean,annual_direction_agreement,worst_directional_era_mean,fdr_by_q_value,ic_sample_coverage,quantile_dates,alphalens_quantile_monotonicity_raw,alphalens_q1__mean,alphalens_q2__mean,alphalens_q3__mean,alphalens_q4__mean,alphalens_q5__mean,era_A_mean_raw,era_B_mean_raw,era_C_mean_raw,era_D_mean_raw,alphalens_reasons,jqfactor_reasons,qlib_reasons,direction_instability,regime_concentrated,low_sample_coverage,by_sensitivity_not_significant,review_recommendation,structural_group_hint,existing_flags,opposite_annual_periods,review_notes,reviewer,user_decision,scope,basis_rule_id
alpha360_VWAP11,alpha360,0ab0f96a7c0ca87737ba13ce261dc36cd870f2cb0bc211fd8253c35cfc1d331f,PriceTrend,price_volume_pattern,2/3,2,1.0,0.04567892286645228,1.0,0.03894131968485123,0.0090427193914192,0.937478196165556,3361,0.7,-0.0007678557370847475,0.007469409392193262,0.009680393187107714,0.009965540713220894,0.008434338308928634,0.03921759474145983,0.06535503576541016,0.03894131968485123,0.043163200676151425,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP12,alpha360,4ee581b487c99abd3fa2d77abca37fe411bb72f6497869156458e173e55f9178,PriceTrend,price_volume_pattern,2/3,2,1.0,0.04831278515063116,1.0,0.040381550519902644,0.0090427193914192,0.9371907113770931,3361,0.7,-0.0009977552608066843,0.007347429844371562,0.009670989750706458,0.009871934028596582,0.008869958789175647,0.04163129396727542,0.06934244332252014,0.040381550519902644,0.04599991047690945,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP13,alpha360,5da4b03e4e976520c9ad70b53847df53f4de39d928aa137fd72955b06ad5837b,PriceTrend,price_volume_pattern,2/3,2,1.0,0.05081356563840512,1.0,0.04188447254417841,0.0090427193914192,0.9369035296827665,3361,0.7,-0.001190582795257496,0.007180888304145195,0.009635116409030186,0.009979126559602524,0.009126134576207536,0.04421933799501294,0.0727878413285,0.04188447254417841,0.04840560775200702,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP14,alpha360,fc424b292e025c91a832b986a7e396316e67db377dc295e693d73eacd3b7d266,PriceTrend,price_volume_pattern,2/3,2,1.0,0.05328544919160531,1.0,0.043281100056527744,0.0090427193914192,0.9366210459475556,3361,0.7,-0.0014334739390541972,0.007125636970957935,0.00955018712551844,0.010088634753959075,0.00938118468522944,0.047029154026677414,0.0758825708848202,0.043281100056527744,0.050772477408223333,directional_quantile_monotonicity_080,all_conditions_pass,all_conditions_pass,False,False,False,False,保留分歧审阅,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP15,alpha360,93affd2d3d846c507c4015920b3173b89b3ced5263c4f8d55773f719e818cb39,PriceTrend,price_volume_pattern,3/3,3,1.0,0.05527091691919054,1.0,0.04403409719311326,0.0090427193914192,0.936344927189211,3361,0.8999999999999998,-0.001522017265374426,0.0069808113002826746,0.009502319635244354,0.010087689328962358,0.009644696930721878,0.04971748649671544,0.07809116720710892,0.04403409719311326,0.052613264912523355,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP16,alpha360,0b1fb5ec44292a369a84de022ca8d4faa46f469bea0f79486be6742ed3dd1057,PriceTrend,price_volume_pattern,3/3,3,1.0,0.05708399938289001,1.0,0.044606563877323445,0.0090427193914192,0.936081993025804,3361,0.8999999999999998,-0.0015414143020691811,0.0068542973912905925,0.009443181009209572,0.01010536505952285,0.009815076335021093,0.05211153255820159,0.0801911321734278,0.044606563877323445,0.054429976207597104,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP17,alpha360,868dee47b331b36abd9126b5f4b52b582a1f7a1e2328c0a0b49e6d272204c984,PriceTrend,price_volume_pattern,3/3,3,1.0,0.05887835916593247,1.0,0.0452686058494854,0.0090427193914192,0.9358242114627171,3361,0.8999999999999998,-0.0015802044703356853,0.006732937465521917,0.009442536817957889,0.010087186341741635,0.009989885553946708,0.05428312338665874,0.08206906592738303,0.0452686058494854,0.05667104876408846,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP18,alpha360,ba57c54fecea08f4f22efed74b80a74f7bec4ddda35147c55db3492f53eba39c,PriceTrend,price_volume_pattern,3/3,3,1.0,0.06057955330391696,1.0,0.04600523145654705,0.0090427193914192,0.9355744618942474,3361,0.8999999999999998,-0.0016453549257207788,0.006689643755172373,0.009275462905574334,0.010176674627657457,0.010174271337197205,0.05598238870657344,0.08371619530142207,0.04600523145654705,0.05942891643569756,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP19,alpha360,19a2d6fdf4c137f8a53ea7ebd64011a4067a9d9456d58d5cae0bf79ce47295d3,PriceTrend,price_volume_pattern,3/3,3,1.0,0.06211800287599506,1.0,0.046980538626049756,0.0090427193914192,0.9353401701267389,3361,0.9999999999999999,-0.0016172843944118115,0.006489584821897086,0.009130725443858812,0.010291803196426311,0.010375122882580346,0.05768835592756435,0.08472261598430017,0.046980538626049756,0.06181820247466154,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP2,alpha360,82654437c1239c333f8288dcffc4c17708b8bd0cf02dd3950df402f3439271fc,PriceTrend,price_volume_pattern,0/3,0,1.0,0.019876600775706712,0.9285714285714286,0.014678995737356086,0.0090427193914192,0.9428362943104684,3361,0.3,0.0013844150137133175,0.008566882411775365,0.009514765753876652,0.009215161353012018,0.005949760874833725,0.024597154055760052,0.021516497827713824,0.015544387696121358,0.014678995737356086,absolute_mean_rank_ic_002;directional_quantile_monotonicity_080,absolute_mean_rank_ic_002,absolute_mean_rank_ic_002,False,False,False,False,当前20D候选研究不优先推进,alpha360_VWAP,none_of_four_existing_flags,2020,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP20,alpha360,cbfc398b70ffcf3c4f734fc2a378ae821cefea2ed1c42f199ae676442dbc701f,PriceTrend,price_volume_pattern,3/3,3,1.0,0.06335727524867214,1.0,0.047252491617887575,0.0090427193914192,0.9351075453769809,3361,0.9999999999999999,-0.0016201124899320068,0.006469585965678666,0.009004072153800986,0.010283349519041028,0.010524109974865864,0.05940209978449723,0.08534702136666705,0.047252491617887575,0.06389342570314968,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP21,alpha360,eedd4e0ef6eff88e266b19cc8c23ccf6815525f61d1ccab3710c3a7cfb083e1c,PriceTrend,price_volume_pattern,3/3,3,1.0,0.0643862862085615,1.0,0.04691235948659668,0.0090427193914192,0.9348914392576618,3361,0.9999999999999999,-0.0015825369862592176,0.006351512163030156,0.00884595163802281,0.0103141759598027,0.010705381397617248,0.06072853472650157,0.08583603990840882,0.04691235948659668,0.06639541413610202,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP22,alpha360,24366fd844e53d719d1dd8bb8e2eb0c48bc2f0a154e9c949235644866e75614b,PriceTrend,price_volume_pattern,3/3,3,1.0,0.06531055924790417,1.0,0.04664622739951439,0.0090427193914192,0.934684122868301,3361,0.9999999999999999,-0.001627733123776037,0.006428137376690573,0.008686752871920257,0.010245704758872539,0.010879436399311607,0.06198170281209738,0.08571957486195457,0.04664622739951439,0.06907385747418918,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP23,alpha360,c2f5bb0e9d473ff1cd9705cbea69908832e10a684d462e4fe889abd42376b03c,PriceTrend,price_volume_pattern,3/3,3,1.0,0.06599779567324891,1.0,0.04609452651340894,0.0090427193914192,0.9344725631610293,3361,0.9999999999999999,-0.0014934220673300047,0.006251900517105468,0.008638739546425082,0.010148581225790461,0.011048964335283363,0.06313987047119816,0.08523378667849564,0.04609452651340894,0.07146259147620795,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP24,alpha360,0c705dd68fbc0a37ce88e8c5b470cc75eea6989c38f0d174aaeb121d3e9307bb,PriceTrend,price_volume_pattern,3/3,3,1.0,0.0665395830267282,1.0,0.04518038266896208,0.0090427193914192,0.9342723694838762,3361,0.9999999999999999,-0.0014111687772460596,0.006113209539971687,0.008640405127083068,0.010048885430047411,0.011188388574127737,0.06408125675277483,0.08474652884950618,0.04518038266896208,0.0739015025220854,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP25,alpha360,191b1ba67fbe6cad3a81b9c3cc6525e75baa4e12e753ab8fee3128c56a22fdf2,PriceTrend,price_volume_pattern,3/3,3,1.0,0.06717940105969483,1.0,0.04437697982812303,0.0090427193914192,0.934078389236521,3361,0.9999999999999999,-0.0013712299200972166,0.006079152263097829,0.008428629576990976,0.010112560971734916,0.011307917508764842,0.06483622397177541,0.08486783140782797,0.04437697982812303,0.0763766344167796,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
alpha360_VWAP26,alpha360,37ba00936b50919a90f10af798c15cfc8920afc3c4b2c395c80087061a357d4b,PriceTrend,price_volume_pattern,3/3,3,1.0,0.067640870793809,1.0,0.043206821732014185,0.0090427193914192,0.933896835848762,3361,0.9999999999999999,-0.0012391782986790386,0.005917527194085012,0.008354796417110504,0.010069918538181871,0.011429912246530399,0.06556159795753899,0.08500277434669178,0.043206821732014185,0.07841780409135879,all_conditions_pass,all_conditions_pass,all_conditions_pass,False,False,False,False,保留研究价值_待去重与暴露检查,alpha360_VWAP,none_of_four_existing_flags,,历史价格/成交量与当期值的比值序列；相邻lag与OHLC/VWAP列为结构相近线索，尚未计算数值冗余。 正方向历史价格/当前收盘价可体现反转，不能仅按PriceTrend标签解释为追涨。,Codex_assisted_review,pending,2010_2023_primary_20d_descriptive_review_not_new_selection,26559c272310fd361fcb0c8de4b658b77946058241e4bf26ede281a71d64950b
