factor,source,original_family,original_subfamily,primary_family,secondary_family,economic_subfamily,mechanism,research_role,sleeve_id,expected_direction,direction_rationale,evidence_level,intended_role,data_horizon,turnover_implication,global_coverage,global_qualified_month_fraction,definition,lineage_status
alpha360_VOLUME57,alpha360,Liquidity,VolumeAmount,LiquidityTrading,,VolumeAmount,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_short_to_medium,high,0.997345489438186,1.0,"Qlib Alpha360 expression: Ref($volume, 57)/($volume+1e-12) Alpha360 batch V4 passed.",legacy_v1
alpha360_VOLUME58,alpha360,Liquidity,VolumeAmount,LiquidityTrading,,VolumeAmount,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_short_to_medium,high,0.9973443300945136,1.0,"Qlib Alpha360 expression: Ref($volume, 58)/($volume+1e-12) Alpha360 batch V4 passed.",legacy_v1
alpha360_VOLUME59,alpha360,Liquidity,VolumeAmount,LiquidityTrading,,VolumeAmount,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_short_to_medium,high,0.9973439436466228,1.0,"Qlib Alpha360 expression: Ref($volume, 59)/($volume+1e-12) Alpha360 batch V4 passed.",legacy_v1
alpha360_VOLUME6,alpha360,Liquidity,VolumeAmount,LiquidityTrading,,VolumeAmount,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_medium_to_long,high,0.9977528055150752,1.0,"Qlib Alpha360 expression: Ref($volume, 6)/($volume+1e-12) Alpha360 batch V4 passed.",legacy_v1
alpha360_VOLUME7,alpha360,Liquidity,VolumeAmount,LiquidityTrading,,VolumeAmount,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_medium_to_long,high,0.9976782210721532,1.0,"Qlib Alpha360 expression: Ref($volume, 7)/($volume+1e-12) Alpha360 batch V4 passed.",legacy_v1
alpha360_VOLUME8,alpha360,Liquidity,VolumeAmount,LiquidityTrading,,VolumeAmount,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_medium_to_long,high,0.9976051824207948,1.0,"Qlib Alpha360 expression: Ref($volume, 8)/($volume+1e-12) Alpha360 batch V4 passed.",legacy_v1
alpha360_VOLUME9,alpha360,Liquidity,VolumeAmount,LiquidityTrading,,VolumeAmount,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_medium_to_long,high,0.9975394862793608,1.0,"Qlib Alpha360 expression: Ref($volume, 9)/($volume+1e-12) Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP0,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.998631974466615,1.0,Qlib Alpha360 expression: $vwap/$close Alpha360 batch V4 passed.,legacy_v1
alpha360_VWAP1,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.998361847390955,1.0,"Qlib Alpha360 expression: Ref($vwap, 1)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP10,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9974795868562888,1.0,"Qlib Alpha360 expression: Ref($vwap, 10)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP11,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974710850026915,1.0,"Qlib Alpha360 expression: Ref($vwap, 11)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP12,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.997461423805422,1.0,"Qlib Alpha360 expression: Ref($vwap, 12)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP13,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.997452535503934,1.0,"Qlib Alpha360 expression: Ref($vwap, 13)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP14,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974436472024456,1.0,"Qlib Alpha360 expression: Ref($vwap, 14)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP15,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9974343724530668,1.0,"Qlib Alpha360 expression: Ref($vwap, 15)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP16,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974278028389236,1.0,"Qlib Alpha360 expression: Ref($vwap, 16)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP17,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974200738811078,1.0,"Qlib Alpha360 expression: Ref($vwap, 17)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP18,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974127313711828,1.0,"Qlib Alpha360 expression: Ref($vwap, 18)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP19,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9974061617570394,1.0,"Qlib Alpha360 expression: Ref($vwap, 19)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP2,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9982153836403468,1.0,"Qlib Alpha360 expression: Ref($vwap, 2)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP20,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973999785907868,1.0,"Qlib Alpha360 expression: Ref($vwap, 20)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP21,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973930225287528,1.0,"Qlib Alpha360 expression: Ref($vwap, 21)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP22,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973837477793738,1.0,"Qlib Alpha360 expression: Ref($vwap, 22)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP23,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973767917173396,1.0,"Qlib Alpha360 expression: Ref($vwap, 23)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP24,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973702221031964,1.0,"Qlib Alpha360 expression: Ref($vwap, 24)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP25,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973640389369436,1.0,"Qlib Alpha360 expression: Ref($vwap, 25)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP26,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.997361720249599,1.0,"Qlib Alpha360 expression: Ref($vwap, 26)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP27,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973609473538174,1.0,"Qlib Alpha360 expression: Ref($vwap, 27)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP28,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973574693228004,1.0,"Qlib Alpha360 expression: Ref($vwap, 28)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP29,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973551506354555,1.0,"Qlib Alpha360 expression: Ref($vwap, 29)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP3,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9980789675348992,1.0,"Qlib Alpha360 expression: Ref($vwap, 3)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP30,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.99735244550022,1.0,"Qlib Alpha360 expression: Ref($vwap, 30)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP31,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973501268128754,1.0,"Qlib Alpha360 expression: Ref($vwap, 31)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP32,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973493539170938,1.0,"Qlib Alpha360 expression: Ref($vwap, 32)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP33,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973485810213122,1.0,"Qlib Alpha360 expression: Ref($vwap, 33)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP34,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973470352297492,1.0,"Qlib Alpha360 expression: Ref($vwap, 34)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP35,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_short_to_medium,medium_or_unknown,0.9973470352297492,1.0,"Qlib Alpha360 expression: Ref($vwap, 35)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP36,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973466487818584,1.0,"Qlib Alpha360 expression: Ref($vwap, 36)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP37,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973451029902952,1.0,"Qlib Alpha360 expression: Ref($vwap, 37)/$close Alpha360 batch V4 passed.",legacy_v1
alpha360_VWAP38,alpha360,PriceTrend,NormalizedLag,TechnicalPriceVolume,,price_volume_pattern,formula_based_price_or_volume_pattern,exploratory_candidate,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,exploratory_candidate,daily_medium_to_long,medium_or_unknown,0.9973427843029504,1.0,"Qlib Alpha360 expression: Ref($vwap, 38)/$close Alpha360 batch V4 passed.",legacy_v1
